2025-01-20 20:00:58,817 INFO    StreamThr :2117834 [internal.py:wandb_internal():85] W&B internal server running at pid: 2117834, started at: 2025-01-20 20:00:58.811122
2025-01-20 20:00:59,421 INFO    SystemMonitor:2117834 [interfaces.py:start():188] Started memory monitoring
2025-01-20 20:00:59,421 INFO    SystemMonitor:2117834 [interfaces.py:start():188] Started network monitoring
2025-01-20 20:00:59,460 DEBUG   HandlerThread:2117834 [system_info.py:probe():152] Probing system
2025-01-20 20:00:59,465 DEBUG   HandlerThread:2117834 [gitlib.py:_init_repo():56] git repository is invalid
2025-01-20 20:00:59,465 DEBUG   HandlerThread:2117834 [system_info.py:probe():200] Probing system done
2025-01-20 20:00:59,465 DEBUG   HandlerThread:2117834 [system_monitor.py:probe():223] {'os': 'Linux-4.18.0-513.18.1.el8_9.x86_64-x86_64-with-glibc2.28', 'python': '3.11.9', 'heartbeatAt': '2025-01-21T01:00:59.460408', 'startedAt': '2025-01-21T01:00:58.700567', 'docker': None, 'cuda': None, 'args': ('--config', 'configs/sft.conf'), 'state': 'running', 'program': '/n/home05/sqin/self-correct/sudoku/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'host': 'holygpu8a11102.rc.fas.harvard.edu', 'username': 'sqin', 'executable': '/n/holylabs/LABS/dam_lab/Lab/sqin/envs/reason/bin/python3.11', 'cpu_count': 96, 'cpu_count_logical': 96, 'cpu_freq': {'current': 2859.401375, 'min': 1500.0, 'max': 3810.791000000006}, 'cpu_freq_per_core': [{'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 3800.28, 'min': 1500.0, 'max': 3810.791}, {'current': 3800.28, 'min': 1500.0, 'max': 3810.791}, {'current': 3800.281, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 3800.273, 'min': 1500.0, 'max': 3810.791}, {'current': 3800.277, 'min': 1500.0, 'max': 3810.791}, {'current': 3800.272, 'min': 1500.0, 'max': 3810.791}, {'current': 3800.275, 'min': 1500.0, 'max': 3810.791}, {'current': 3800.278, 'min': 1500.0, 'max': 3810.791}, {'current': 3800.276, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 3800.28, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}, {'current': 2750.0, 'min': 1500.0, 'max': 3810.791}], 'disk': {'/': {'total': 49.9755859375, 'used': 14.91775894165039}}, 'gpu': 'NVIDIA H100 80GB HBM3', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA H100 80GB HBM3', 'memory_total': 85520809984}, {'name': 'NVIDIA H100 80GB HBM3', 'memory_total': 85520809984}], 'memory': {'total': 1511.12890625}}
2025-01-20 20:00:59,465 INFO    HandlerThread:2117834 [system_monitor.py:probe():224] Finished collecting system info
2025-01-20 20:00:59,465 INFO    HandlerThread:2117834 [system_monitor.py:probe():227] Publishing system info
2025-01-20 20:00:59,465 DEBUG   HandlerThread:2117834 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2025-01-20 20:01:00,239 INFO    Thread-12 :2117834 [dir_watcher.py:_on_file_created():271] file/dir created: /n/home05/sqin/self-correct/sudoku/wandb/run-20250120_200058-oa5t2s6i/files/conda-environment.yaml
2025-01-20 20:01:01,740 DEBUG   HandlerThread:2117834 [system_info.py:_save_conda():224] Saving conda packages done
2025-01-20 20:01:01,763 INFO    HandlerThread:2117834 [system_monitor.py:probe():229] Finished publishing system info
2025-01-20 20:01:01,767 DEBUG   SenderThread:2117834 [sender.py:send():379] send: files
2025-01-20 20:01:01,767 INFO    SenderThread:2117834 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2025-01-20 20:01:01,896 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: python_packages
2025-01-20 20:01:01,896 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: stop_status
2025-01-20 20:01:01,904 DEBUG   SenderThread:2117834 [sender.py:send_request():406] send_request: python_packages
2025-01-20 20:01:01,906 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:01,912 DEBUG   SenderThread:2117834 [sender.py:send_request():406] send_request: stop_status
2025-01-20 20:01:02,064 DEBUG   SenderThread:2117834 [sender.py:send():379] send: telemetry
2025-01-20 20:01:02,156 INFO    wandb-upload_0:2117834 [upload_job.py:push():130] Uploaded file /tmp/tmpyj__mx_pwandb/476uxf88-wandb-metadata.json
2025-01-20 20:01:02,258 INFO    Thread-12 :2117834 [dir_watcher.py:_on_file_modified():288] file/dir modified: /n/home05/sqin/self-correct/sudoku/wandb/run-20250120_200058-oa5t2s6i/files/conda-environment.yaml
2025-01-20 20:01:02,258 INFO    Thread-12 :2117834 [dir_watcher.py:_on_file_created():271] file/dir created: /n/home05/sqin/self-correct/sudoku/wandb/run-20250120_200058-oa5t2s6i/files/output.log
2025-01-20 20:01:02,258 INFO    Thread-12 :2117834 [dir_watcher.py:_on_file_created():271] file/dir created: /n/home05/sqin/self-correct/sudoku/wandb/run-20250120_200058-oa5t2s6i/files/requirements.txt
2025-01-20 20:01:02,258 INFO    Thread-12 :2117834 [dir_watcher.py:_on_file_created():271] file/dir created: /n/home05/sqin/self-correct/sudoku/wandb/run-20250120_200058-oa5t2s6i/files/wandb-metadata.json
2025-01-20 20:01:02,961 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:03,936 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:04,266 INFO    Thread-12 :2117834 [dir_watcher.py:_on_file_modified():288] file/dir modified: /n/home05/sqin/self-correct/sudoku/wandb/run-20250120_200058-oa5t2s6i/files/output.log
2025-01-20 20:01:04,528 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: status_report
2025-01-20 20:01:04,929 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:05,309 INFO    Thread-12 :2117834 [dir_watcher.py:_on_file_modified():288] file/dir modified: /n/home05/sqin/self-correct/sudoku/wandb/run-20250120_200058-oa5t2s6i/files/output.log
2025-01-20 20:01:05,929 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:06,933 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:08,103 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:09,233 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:09,935 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: status_report
2025-01-20 20:01:10,384 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:11,385 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:12,386 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:13,407 INFO    Thread-12 :2117834 [dir_watcher.py:_on_file_modified():288] file/dir modified: /n/home05/sqin/self-correct/sudoku/wandb/run-20250120_200058-oa5t2s6i/files/output.log
2025-01-20 20:01:13,443 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:14,761 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:15,362 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: status_report
2025-01-20 20:01:15,857 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:16,787 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:16,898 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: stop_status
2025-01-20 20:01:16,899 DEBUG   SenderThread:2117834 [sender.py:send_request():406] send_request: stop_status
2025-01-20 20:01:17,521 INFO    Thread-12 :2117834 [dir_watcher.py:_on_file_modified():288] file/dir modified: /n/home05/sqin/self-correct/sudoku/wandb/run-20250120_200058-oa5t2s6i/files/output.log
2025-01-20 20:01:17,892 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:19,587 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:20,144 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:21,145 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:21,145 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: status_report
2025-01-20 20:01:21,535 INFO    Thread-12 :2117834 [dir_watcher.py:_on_file_modified():288] file/dir modified: /n/home05/sqin/self-correct/sudoku/wandb/run-20250120_200058-oa5t2s6i/files/output.log
2025-01-20 20:01:22,146 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:23,274 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:24,267 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:25,999 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:26,582 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:26,665 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: status_report
2025-01-20 20:01:27,589 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:28,583 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:28,590 INFO    Thread-12 :2117834 [dir_watcher.py:_on_file_modified():288] file/dir modified: /n/home05/sqin/self-correct/sudoku/wandb/run-20250120_200058-oa5t2s6i/files/output.log
2025-01-20 20:01:29,703 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:30,734 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:31,826 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:31,920 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: stop_status
2025-01-20 20:01:31,921 DEBUG   SenderThread:2117834 [sender.py:send_request():406] send_request: stop_status
2025-01-20 20:01:32,034 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: status_report
2025-01-20 20:01:32,612 INFO    Thread-12 :2117834 [dir_watcher.py:_on_file_modified():288] file/dir modified: /n/home05/sqin/self-correct/sudoku/wandb/run-20250120_200058-oa5t2s6i/files/output.log
2025-01-20 20:01:32,612 INFO    Thread-12 :2117834 [dir_watcher.py:_on_file_modified():288] file/dir modified: /n/home05/sqin/self-correct/sudoku/wandb/run-20250120_200058-oa5t2s6i/files/config.yaml
2025-01-20 20:01:32,746 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:33,756 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:34,869 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:35,972 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:37,401 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:37,427 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: status_report
2025-01-20 20:01:38,305 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:38,637 INFO    Thread-12 :2117834 [dir_watcher.py:_on_file_modified():288] file/dir modified: /n/home05/sqin/self-correct/sudoku/wandb/run-20250120_200058-oa5t2s6i/files/output.log
2025-01-20 20:01:39,306 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:40,449 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:41,314 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:42,664 INFO    Thread-12 :2117834 [dir_watcher.py:_on_file_modified():288] file/dir modified: /n/home05/sqin/self-correct/sudoku/wandb/run-20250120_200058-oa5t2s6i/files/output.log
2025-01-20 20:01:42,729 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:42,791 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: status_report
2025-01-20 20:01:43,669 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:44,673 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:45,673 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:46,789 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:47,105 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: stop_status
2025-01-20 20:01:47,105 DEBUG   SenderThread:2117834 [sender.py:send_request():406] send_request: stop_status
2025-01-20 20:01:48,232 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:48,232 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: status_report
2025-01-20 20:01:48,766 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
2025-01-20 20:01:49,766 DEBUG   HandlerThread:2117834 [handler.py:handle_request():158] handle_request: internal_messages
